year,month,day,wind_installed_capacity,pv_installed_capacity,csp_installed_capacity,other_re_installed_capacity,total_re_installed_capacity,installed_eskom_capacity
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2613.6
2020,3,23,1699.19,500,21.78,4300.73,45017,2679
2020,3,23,1699.19,500,21.78,4300.73,45017,2530.033
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,23,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2461
2020,3,24,1699.19,500,21.78,4300.73,45017,2524.333
2020,3,24,1699.19,500,21.78,4300.73,45017,2556
2020,3,24,1699.19,500,21.78,4300.73,45017,2556
2020,3,24,1699.19,500,21.78,4300.73,45017,2556
2020,3,25,1699.19,500,21.78,4300.73,45017,2556
2020,3,25,1699.19,500,21.78,4300.73,45017,2556
2020,3,25,1699.19,500,21.78,4300.73,45017,2556
2020,3,25,1699.19,500,21.78,4300.73,45017,2492.667
2020,3,25,1699.19,500,21.78,4300.73,45017,2461
2020,3,25,1699.19,500,21.78,4300.73,45017,2461
2020,3,25,1699.19,500,21.78,4300.73,45017,2461
2020,3,25,1699.19,500,21.78,4300.73,45017,2530.067
2020,3,25,1699.19,500,21.78,4300.73,45017,2637.5
2020,3,25,1699.19,500,21.78,4300.73,45017,2666
2020,3,25,1699.19,500,21.78,4300.73,45017,2715.333
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2851
2020,3,25,1699.19,500,21.78,4300.73,45017,2826.333
2020,3,25,1699.19,500,21.78,4300.73,45017,2703
2020,3,25,1699.19,500,21.78,4300.73,45017,2703
2020,3,25,1699.19,500,21.78,4300.73,45017,2703
2020,3,25,1699.19,500,21.78,4300.73,45017,2914.85
2020,3,25,1699.19,500,21.78,4300.73,45017,3372
2020,3,25,1699.19,500,21.78,4300.73,45017,3372
2020,3,26,1699.19,500,21.78,4300.73,45017,3372
2020,3,26,1699.19,500,21.78,4300.73,45017,3372
2020,3,26,1699.19,500,21.78,4300.73,45017,3372
2020,3,26,1699.19,500,21.78,4300.73,45017,3372
2020,3,26,1699.19,500,21.78,4300.73,45017,3065.617
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2779
2020,3,26,1699.19,500,21.78,4300.73,45017,2675.4
2020,3,26,1699.19,500,21.78,4300.73,45017,2362.95
2020,3,26,1699.19,500,21.78,4300.73,45017,2324
2020,3,26,1699.19,500,21.78,4300.73,45017,2324
2020,3,26,1699.19,500,21.78,4300.73,45017,2910.666
2020,3,26,1699.19,500,21.78,4300.73,45017,3604
2020,3,26,1699.19,500,21.78,4300.73,45017,3604
2020,3,26,1699.19,500,21.78,4300.73,45017,3604
2020,3,26,1699.19,500,21.78,4300.73,45017,2985.333
2020,3,26,1699.19,500,21.78,4300.73,45017,2964
2020,3,26,1699.19,500,21.78,4300.73,45017,2964
2020,3,26,1699.19,500,21.78,4300.73,45017,2964
2020,3,26,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,3172
2020,3,27,1699.19,500,21.78,4300.73,45017,3284
2020,3,27,1699.19,500,21.78,4300.73,45017,3076
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,2964
2020,3,27,1699.19,500,21.78,4300.73,45017,3320.25
2020,3,27,1699.19,500,21.78,4300.73,45017,3439
2020,3,27,1699.19,500,21.78,4300.73,45017,3439
2020,3,27,1699.19,500,21.78,4300.73,45017,3439
2020,3,27,1699.19,500,21.78,4300.73,45017,3590.667
2020,3,27,1699.19,500,21.78,4300.73,45017,3789
2020,3,27,1699.19,500,21.78,4300.73,45017,4364
2020,3,27,1699.19,500,21.78,4300.73,45017,4364
2020,3,27,1699.19,500,21.78,4300.73,45017,4364
2020,3,27,1699.19,500,21.78,4300.73,45017,4364
2020,3,28,1699.19,500,21.78,4300.73,45017,5090
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5124
2020,3,28,1699.19,500,21.78,4300.73,45017,5844
2020,3,28,1699.19,500,21.78,4300.73,45017,7599
2020,3,28,1699.19,500,21.78,4300.73,45017,8078.45
2020,3,28,1699.19,500,21.78,4300.73,45017,8884.583
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,28,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9543.3
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9565
2020,3,29,1699.19,500,21.78,4300.73,45017,9493.7
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9472
2020,3,29,1699.19,500,21.78,4300.73,45017,9646.167
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9662
2020,3,30,1699.19,500,21.78,4300.73,45017,9523.333
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,30,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,9022
2020,3,31,1699.19,500,21.78,4300.73,45017,8960
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8902
2020,3,31,1699.19,500,21.78,4300.73,45017,8936.833
2020,3,31,1699.19,500,21.78,4300.73,45017,9092
2020,3,31,1699.19,500,21.78,4300.73,45017,9092
2020,3,31,1699.19,500,21.78,4300.73,45017,9092
2020,4,1,1699.19,500,21.78,4300.73,45017,8954.3
2020,4,1,1699.19,500,21.78,4300.73,45017,8930
2020,4,1,1699.19,500,21.78,4300.73,45017,8930
2020,4,1,1699.19,500,21.78,4300.73,45017,8751.4
2020,4,1,1699.19,500,21.78,4300.73,45017,8742
2020,4,1,1699.19,500,21.78,4300.73,45017,9012.317
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9073
2020,4,1,1699.19,500,21.78,4300.73,45017,9028.667
2020,4,1,1699.19,500,21.78,4300.73,45017,8978
2020,4,1,1699.19,500,21.78,4300.73,45017,8784.917
2020,4,1,1699.19,500,21.78,4300.73,45017,8647
2020,4,1,1699.19,500,21.78,4300.73,45017,8602.667
2020,4,1,1699.19,500,21.78,4300.73,45017,8552
2020,4,1,1699.19,500,21.78,4300.73,45017,8552
2020,4,1,1699.19,500,21.78,4300.73,45017,8552
2020,4,1,1699.19,500,21.78,4300.73,45017,8757
2020,4,1,1699.19,500,21.78,4300.73,45017,9167
2020,4,1,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9167
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9517
2020,4,2,1699.19,500,21.78,4300.73,45017,9875.5
2020,4,2,1699.19,500,21.78,4300.73,45017,10234
2020,4,2,1699.19,500,21.78,4300.73,45017,10243.883
2020,4,3,1699.19,500,21.78,4300.73,45017,10965.958
2020,4,3,1699.19,500,21.78,4300.73,45017,10991.841
2020,4,3,1699.19,500,21.78,4300.73,45017,10920.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10920.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10920.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10920.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10585.174
2020,4,3,1699.19,500,21.78,4300.73,45017,10434.091
2020,4,3,1699.19,500,21.78,4300.73,45017,10733.841
2020,4,3,1699.19,500,21.78,4300.73,45017,10604.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10309.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10250.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10271.091
2020,4,3,1699.19,500,21.78,4300.73,45017,10496.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10556.758
2020,4,3,1699.19,500,21.78,4300.73,45017,10686.591
2020,4,3,1699.19,500,21.78,4300.73,45017,10686.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10686.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10686.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10792.341
2020,4,4,1699.19,500,21.78,4300.73,45017,10821.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10821.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10821.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10821.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10821.591
2020,4,4,1699.19,500,21.78,4300.73,45017,10818.542
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10785
2020,4,4,1699.19,500,21.78,4300.73,45017,10803.562
2020,4,4,1699.19,500,21.78,4300.73,45017,10815.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10815.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10815.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10815.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10741.687
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10696.937
2020,4,5,1699.19,500,21.78,4300.73,45017,11000.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10984.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10680.937
2020,4,5,1699.19,500,21.78,4300.73,45017,10657.219
2020,4,5,1699.19,500,21.78,4300.73,45017,10650
2020,4,5,1699.19,500,21.78,4300.73,45017,10650
2020,4,5,1699.19,500,21.78,4300.73,45017,10650
2020,4,5,1699.19,500,21.78,4300.73,45017,10649.65
2020,4,5,1699.19,500,21.78,4300.73,45017,10800
2020,4,5,1699.19,500,21.78,4300.73,45017,11259
2020,4,5,1699.19,500,21.78,4300.73,45017,11272.181
2020,4,5,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11289.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11218.484
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,11137.417
2020,4,6,1699.19,500,21.78,4300.73,45017,10892
2020,4,6,1699.19,500,21.78,4300.73,45017,10662.417
2020,4,6,1699.19,500,21.78,4300.73,45017,10662.417
2020,4,6,1699.19,500,21.78,4300.73,45017,10662.417
2020,4,6,1699.19,500,21.78,4300.73,45017,10441.563
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10047
2020,4,6,1699.19,500,21.78,4300.73,45017,10140.1
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10161
2020,4,7,1699.19,500,21.78,4300.73,45017,10138.833
2020,4,7,1699.19,500,21.78,4300.73,45017,9296.417
2020,4,7,1699.19,500,21.78,4300.73,45017,9179.567
2020,4,7,1699.19,500,21.78,4300.73,45017,9281.1
2020,4,7,1699.19,500,21.78,4300.73,45017,9380.3
2020,4,7,1699.19,500,21.78,4300.73,45017,9247
2020,4,7,1699.19,500,21.78,4300.73,45017,9076.433
2020,4,7,1699.19,500,21.78,4300.73,45017,9009
2020,4,7,1699.19,500,21.78,4300.73,45017,8915.583
2020,4,7,1699.19,500,21.78,4300.73,45017,8869.2
2020,4,7,1699.19,500,21.78,4300.73,45017,8830
2020,4,7,1699.19,500,21.78,4300.73,45017,8830
2020,4,7,1699.19,500,21.78,4300.73,45017,8800.75
2020,4,7,1699.19,500,21.78,4300.73,45017,8245
2020,4,7,1699.19,500,21.78,4300.73,45017,8307.067
2020,4,7,1699.19,500,21.78,4300.73,45017,8343
2020,4,7,1699.19,500,21.78,4300.73,45017,8343
2020,4,8,1699.19,500,21.78,4300.73,45017,8127.65
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8124
2020,4,8,1699.19,500,21.78,4300.73,45017,8114.25
2020,4,8,1699.19,500,21.78,4300.73,45017,7539
2020,4,8,1699.19,500,21.78,4300.73,45017,7304.85
2020,4,8,1699.19,500,21.78,4300.73,45017,7345
2020,4,8,1699.19,500,21.78,4300.73,45017,6783.35
2020,4,8,1699.19,500,21.78,4300.73,45017,6628
2020,4,8,1699.19,500,21.78,4300.73,45017,6628
2020,4,8,1699.19,500,21.78,4300.73,45017,6910
2020,4,8,1699.19,500,21.78,4300.73,45017,6988
2020,4,8,1699.19,500,21.78,4300.73,45017,6988
2020,4,8,1699.19,500,21.78,4300.73,45017,6706
2020,4,8,1699.19,500,21.78,4300.73,45017,6628
2020,4,8,1699.19,500,21.78,4300.73,45017,6026.2
2020,4,8,1699.19,500,21.78,4300.73,45017,6016
2020,4,8,1699.19,500,21.78,4300.73,45017,6312.5
2020,4,8,1699.19,500,21.78,4300.73,45017,6609
2020,4,8,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6609
2020,4,9,1699.19,500,21.78,4300.73,45017,6529.8
2020,4,9,1699.19,500,21.78,4300.73,45017,6952
2020,4,9,1699.19,500,21.78,4300.73,45017,6952
2020,4,9,1699.19,500,21.78,4300.73,45017,6725.067
2020,4,9,1699.19,500,21.78,4300.73,45017,6656
2020,4,9,1699.19,500,21.78,4300.73,45017,6676.4
2020,4,9,1699.19,500,21.78,4300.73,45017,6962
2020,4,9,1699.19,500,21.78,4300.73,45017,6962
2020,4,9,1699.19,500,21.78,4300.73,45017,6962
2020,4,9,1699.19,500,21.78,4300.73,45017,6962
2020,4,9,1699.19,500,21.78,4300.73,45017,6788.6
2020,4,9,1699.19,500,21.78,4300.73,45017,6656
2020,4,9,1699.19,500,21.78,4300.73,45017,6656
2020,4,9,1699.19,500,21.78,4300.73,45017,6656
2020,4,9,1699.19,500,21.78,4300.73,45017,6656
2020,4,9,1699.19,500,21.78,4300.73,45017,6720
2020,4,9,1699.19,500,21.78,4300.73,45017,7296
2020,4,9,1699.19,500,21.78,4300.73,45017,7803.917
2020,4,9,1699.19,500,21.78,4300.73,45017,7835
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,8084.333
2020,4,10,1774.19,500,21.78,4375.73,45017,8140
2020,4,10,1774.19,500,21.78,4375.73,45017,8140
2020,4,10,1774.19,500,21.78,4375.73,45017,8140
2020,4,10,1774.19,500,21.78,4375.73,45017,8028.667
2020,4,10,1774.19,500,21.78,4375.73,45017,7806
2020,4,10,1774.19,500,21.78,4375.73,45017,7751.333
2020,4,10,1774.19,500,21.78,4375.73,45017,7726
2020,4,10,1774.19,500,21.78,4375.73,45017,7726
2020,4,10,1774.19,500,21.78,4375.73,45017,7726
2020,4,10,1774.19,500,21.78,4375.73,45017,7851.333
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7937
2020,4,11,1774.19,500,21.78,4375.73,45017,7881.25
2020,4,11,1774.19,500,21.78,4375.73,45017,7161.333
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,11,1774.19,500,21.78,4375.73,45017,7108
2020,4,12,1774.19,500,21.78,4375.73,45017,7108
2020,4,12,1774.19,500,21.78,4375.73,45017,7108
2020,4,12,1774.19,500,21.78,4375.73,45017,7108
