year,month,day,date_time_hour_beginning,residual_demand,rsa_contracted_demand
2020,6,20,2020-06-20,20496.94,21710.255
2020,6,20,2020-06-20,19509.81,20813.449
2020,6,20,2020-06-20,19423.81,20452.713
2020,6,20,2020-06-20,19690.94,20491.779
2020,6,20,2020-06-20,19777.2,20834.852
2020,6,20,2020-06-20,20207.94,21469.14
2020,6,20,2020-06-20,21353.94,22640.285
2020,6,20,2020-06-20,23504.81,24812.712
2020,6,20,2020-06-20,25511.81,27179.64
2020,6,20,2020-06-20,26146.34,28362.519
2020,6,20,2020-06-20,25969.2,28348.48
2020,6,20,2020-06-20,25482.94,27820.682
2020,6,20,2020-06-20,24873.81,27182.622
2020,6,20,2020-06-20,24483.07,26704.841
2020,6,20,2020-06-20,23979.94,26121.05
2020,6,20,2020-06-20,24526.07,26552.526
2020,6,20,2020-06-20,26021.8,27709.684
2020,6,20,2020-06-20,28907.197,30066.367
2020,6,20,2020-06-20,30244.519,31265.033
2020,6,20,2020-06-20,28663.583,29762.305
2020,6,20,2020-06-20,27018.2,28141.056
2020,6,20,2020-06-20,25181.94,26217.671
2020,6,20,2020-06-20,22904.81,24077.072
2020,6,20,2020-06-20,21015.81,22215.083
2020,6,21,2020-06-21,19612.94,20749.366
2020,6,21,2020-06-21,19012.81,20100.004
2020,6,21,2020-06-21,18745.94,19766.029
2020,6,21,2020-06-21,18649.67,19668.308
2020,6,21,2020-06-21,18729.81,19818.993
2020,6,21,2020-06-21,19358.94,20283.264
2020,6,21,2020-06-21,20414.81,21296.099
2020,6,21,2020-06-21,22918.06,23646.314
2020,6,21,2020-06-21,25322.21,26334.708
2020,6,21,2020-06-21,26614.81,28183.197
2020,6,21,2020-06-21,26759.94,28694.911
2020,6,21,2020-06-21,26231.07,28493.453
2020,6,21,2020-06-21,25545.07,28062.947
2020,6,21,2020-06-21,24862.07,27290.229
2020,6,21,2020-06-21,24530.81,26716.94
2020,6,21,2020-06-21,25011.81,26886.058
2020,6,21,2020-06-21,26116.94,27534.223
2020,6,21,2020-06-21,28788.537,29599.773
2020,6,21,2020-06-21,30205.705,30875.022
2020,6,21,2020-06-21,29099.086,29663.239
2020,6,21,2020-06-21,27439.944,27910.363
2020,6,21,2020-06-21,25485.94,25855.456
2020,6,21,2020-06-21,23484.94,23609.334
2020,6,21,2020-06-21,21564.94,21669.316
2020,6,22,2020-06-22,20464.8,20552.836
2020,6,22,2020-06-22,19899.67,19977.32
2020,6,22,2020-06-22,19789.94,19860.962
2020,6,22,2020-06-22,19963.66,20037.054
2020,6,22,2020-06-22,20938.81,21036.24
2020,6,22,2020-06-22,22854.53,22967.189
2020,6,22,2020-06-22,24067.94,24251.359
2020,6,22,2020-06-22,25787.27,26128.092
2020,6,22,2020-06-22,27298.07,28221.188
2020,6,22,2020-06-22,28061.94,29584.014
2020,6,22,2020-06-22,27833.94,29638.186
2020,6,22,2020-06-22,27142.94,29066.604
2020,6,22,2020-06-22,26673.06,28695.682
2020,6,22,2020-06-22,26253.94,28308.42
2020,6,22,2020-06-22,26216.33,28128.147
2020,6,22,2020-06-22,26975,28745.807
2020,6,22,2020-06-22,28493,29839.917
2020,6,22,2020-06-22,30467.494,31227.612
2020,6,22,2020-06-22,31575.51,32179.632
2020,6,22,2020-06-22,30466.722,31091.359
2020,6,22,2020-06-22,28996.259,29584.383
2020,6,22,2020-06-22,26724.11,27226.078
2020,6,22,2020-06-22,24553.2,24843.399
2020,6,22,2020-06-22,22316.81,22698.83
2020,6,23,2020-06-23,20817.07,21342.136
2020,6,23,2020-06-23,20078.94,20699.829
2020,6,23,2020-06-23,19694.81,20412.186
2020,6,23,2020-06-23,19897.8,20684.71
2020,6,23,2020-06-23,20965.39,21814.269
2020,6,23,2020-06-23,22687.81,23621.362
2020,6,23,2020-06-23,23815.94,24854.382
2020,6,23,2020-06-23,25635.81,26727.638
2020,6,23,2020-06-23,27039.87,28579.306
2020,6,23,2020-06-23,27750,29761.764
2020,6,23,2020-06-23,27547.6,29635.464
2020,6,23,2020-06-23,26813.775,29023.87
2020,6,23,2020-06-23,26151,28441.496
2020,6,23,2020-06-23,25851,28126.717
2020,6,23,2020-06-23,26025,28156.27
2020,6,23,2020-06-23,26932.173,28734.876
2020,6,23,2020-06-23,28629.788,30020.253
2020,6,23,2020-06-23,30493.023,31303.696
2020,6,23,2020-06-23,31360.444,32101.195
2020,6,23,2020-06-23,30201.742,30926.207
2020,6,23,2020-06-23,28922.206,29675.321
2020,6,23,2020-06-23,26820.259,27559.129
2020,6,23,2020-06-23,24216.07,24798.067
2020,6,23,2020-06-23,22082.07,22768.98
2020,6,24,2020-06-24,20778.64,21524.509
2020,6,24,2020-06-24,20099.48,20915.314
2020,6,24,2020-06-24,19787.35,20671.865
2020,6,24,2020-06-24,20134.08,21049.609
2020,6,24,2020-06-24,21148.68,22175.484
2020,6,24,2020-06-24,22790.45,23870.052
2020,6,24,2020-06-24,23959.76,25054.219
2020,6,24,2020-06-24,25695.28,26869.526
2020,6,24,2020-06-24,27335.8,28970.381
2020,6,24,2020-06-24,27924.31,30133.982
2020,6,24,2020-06-24,27378.03,29791.917
2020,6,24,2020-06-24,26728.57,29200.217
2020,6,24,2020-06-24,26161.68,28649.313
2020,6,24,2020-06-24,25600.84,28030.121
2020,6,24,2020-06-24,25500.93,27860.457
2020,6,24,2020-06-24,26156.577,28330.379
2020,6,24,2020-06-24,28171.034,29972.985
2020,6,24,2020-06-24,30181.557,31398.267
2020,6,24,2020-06-24,31305.226,32431.62
2020,6,24,2020-06-24,30273.144,31438.165
2020,6,24,2020-06-24,28401.607,29635.18
2020,6,24,2020-06-24,26246.382,27519.771
2020,6,24,2020-06-24,23872.69,25026.395
2020,6,24,2020-06-24,21800.41,23071.309
2020,6,25,2020-06-25,20260.82,21694.893
2020,6,25,2020-06-25,19507.07,21028.925
2020,6,25,2020-06-25,19196.94,20729.589
2020,6,25,2020-06-25,19452.41,20957.288
2020,6,25,2020-06-25,20521.94,21996.218
2020,6,25,2020-06-25,22420.7,23831.376
2020,6,25,2020-06-25,23679.2,25082.829
2020,6,25,2020-06-25,25533.07,27007.909
2020,6,25,2020-06-25,26976.79,28882.467
2020,6,25,2020-06-25,27665.2,30112.188
2020,6,25,2020-06-25,26957.79,29641.204
2020,6,25,2020-06-25,26240.327,29199.925
2020,6,25,2020-06-25,25635.21,28580.39
2020,6,25,2020-06-25,25226.633,28001.344
2020,6,25,2020-06-25,25093,27745.817
2020,6,25,2020-06-25,25566,28047.785
2020,6,25,2020-06-25,27210,29319.395
2020,6,25,2020-06-25,29464.299,30967.235
2020,6,25,2020-06-25,30576.94,32041.715
2020,6,25,2020-06-25,29617.29,31131.625
2020,6,25,2020-06-25,28027.51,29498.369
2020,6,25,2020-06-25,26090.81,27371.449
2020,6,25,2020-06-25,23786.15,24864.969
2020,6,25,2020-06-25,21754.87,22832.445
2020,6,26,2020-06-26,20611.62,21668.254
2020,6,26,2020-06-26,19919.94,20995.761
2020,6,26,2020-06-26,19567.51,20607.238
2020,6,26,2020-06-26,19649.73,20652.449
2020,6,26,2020-06-26,20624.07,21645.221
2020,6,26,2020-06-26,22362.33,23388.74
2020,6,26,2020-06-26,23620.71,24611.28
2020,6,26,2020-06-26,25561.26,26542.238
2020,6,26,2020-06-26,27094.01,28532.131
2020,6,26,2020-06-26,27902.81,29891.069
2020,6,26,2020-06-26,27248.07,29716.459
2020,6,26,2020-06-26,26716.94,29318.853
2020,6,26,2020-06-26,26319.27,28885.036
2020,6,26,2020-06-26,26108.15,28614.571
2020,6,26,2020-06-26,26350.94,28818.363
2020,6,26,2020-06-26,26767.82,29133.778
2020,6,26,2020-06-26,28020.41,29919.298
2020,6,26,2020-06-26,29286.07,30519.789
2020,6,26,2020-06-26,30024.9,31000.561
2020,6,26,2020-06-26,29400.54,30228.295
2020,6,26,2020-06-26,28363.58,28978.983
2020,6,26,2020-06-26,26547.48,27148.291
2020,6,26,2020-06-26,24365.73,24926.514
2020,6,26,2020-06-26,22368.94,22937.471
2020,6,27,2020-06-27,21068.07,21670.438
2020,6,27,2020-06-27,20301.56,20948.33
2020,6,27,2020-06-27,19727.15,20443.404
2020,6,27,2020-06-27,19553.07,20460.91
2020,6,27,2020-06-27,19765.07,20866.587
2020,6,27,2020-06-27,20108.48,21444.773
2020,6,27,2020-06-27,20957.15,22449.217
2020,6,27,2020-06-27,23124.53,24792.804
2020,6,27,2020-06-27,24728.12,26972.807
2020,6,27,2020-06-27,25281.53,28019.189
2020,6,27,2020-06-27,24918.07,27905.252
2020,6,27,2020-06-27,24646.86,27760.361
2020,6,27,2020-06-27,24133.2,27335.911
2020,6,27,2020-06-27,23646.96,26853.455
2020,6,27,2020-06-27,23339.66,26525.488
2020,6,27,2020-06-27,23385.36,26415.604
2020,6,27,2020-06-27,24791.59,27432.958
2020,6,27,2020-06-27,27455.426,29591.362
2020,6,27,2020-06-27,28968.376,31029.357
2020,6,27,2020-06-27,27623.82,29730.389
2020,6,27,2020-06-27,26017.87,28108.693
2020,6,27,2020-06-27,24222.7,26242.097
2020,6,27,2020-06-27,22415.52,24025.42
2020,6,27,2020-06-27,21093.28,22253.077
2020,6,28,2020-06-28,19460.02,20769.685
2020,6,28,2020-06-28,18702.52,20076.985
2020,6,28,2020-06-28,18501.98,19705.052
2020,6,28,2020-06-28,18538.95,19723.645
2020,6,28,2020-06-28,18750.92,19902.982
2020,6,28,2020-06-28,18844.56,20248.256
2020,6,28,2020-06-28,19679.64,21125.228
2020,6,28,2020-06-28,22146.15,23523.127
2020,6,28,2020-06-28,24846.79,26417.544
2020,6,28,2020-06-28,26043.85,27978.019
2020,6,28,2020-06-28,26481.94,28605.494
2020,6,28,2020-06-28,26426.16,28610.744
2020,6,28,2020-06-28,26068,28228.706
2020,6,28,2020-06-28,25193.01,27416.919
2020,6,28,2020-06-28,24638.59,26962.039
2020,6,28,2020-06-28,24874.11,27026.005
2020,6,28,2020-06-28,25994.32,27743.513
2020,6,28,2020-06-28,28600.804,29745.684
2020,6,28,2020-06-28,30059.432,31013.508
2020,6,28,2020-06-28,29076.598,29911.596
2020,6,28,2020-06-28,27258.696,28012.959
2020,6,28,2020-06-28,25204.35,25895.167
2020,6,28,2020-06-28,23060.65,23696.802
2020,6,28,2020-06-28,21097.28,21727.159
2020,6,29,2020-06-29,19839.09,20480.918
2020,6,29,2020-06-29,19234.71,19899.403
2020,6,29,2020-06-29,19020.94,19646.884
2020,6,29,2020-06-29,19136.54,19807.848
2020,6,29,2020-06-29,20218.81,20975.387
2020,6,29,2020-06-29,22367.01,23109.333
2020,6,29,2020-06-29,23842.34,24647.418
2020,6,29,2020-06-29,25607.86,26454.329
2020,6,29,2020-06-29,27072.48,28383.114
2020,6,29,2020-06-29,27916.72,29802.433
2020,6,29,2020-06-29,27912.33,29950.25
2020,6,29,2020-06-29,27341.25,29426.031
2020,6,29,2020-06-29,26823.94,28956.465
2020,6,29,2020-06-29,26324.83,28519.767
2020,6,29,2020-06-29,26179.07,28319.524
2020,6,29,2020-06-29,26687.38,28708.167
2020,6,29,2020-06-29,28155.033,29895.469
2020,6,29,2020-06-29,30240.95,31435.288
2020,6,29,2020-06-29,31502.614,32579.938
2020,6,29,2020-06-29,30533.638,31595.215
2020,6,29,2020-06-29,28799.746,29888.79
2020,6,29,2020-06-29,26403.49,27411.137
2020,6,29,2020-06-29,24161.53,24882.056
2020,6,29,2020-06-29,22174.81,22874.669
2020,6,30,2020-06-30,21074.56,21770.295
2020,6,30,2020-06-30,20531.57,21210.77
2020,6,30,2020-06-30,20281.17,20874.401
2020,6,30,2020-06-30,20542.01,21076.868
2020,6,30,2020-06-30,21454.71,22019.995
2020,6,30,2020-06-30,23173.71,23786.611
2020,6,30,2020-06-30,24507.23,25076.085
2020,6,30,2020-06-30,26496.58,27158.809
2020,6,30,2020-06-30,27904.31,29062.034
2020,6,30,2020-06-30,28871.46,30495.918
2020,6,30,2020-06-30,28470.002,30084.556
2020,6,30,2020-06-30,27891.08,29515.225
2020,6,30,2020-06-30,27301.69,28940.77
2020,6,30,2020-06-30,26909.56,28562.234
2020,6,30,2020-06-30,26686.65,28373.879
2020,6,30,2020-06-30,27180.32,28861.213
2020,6,30,2020-06-30,28455.13,29898.801
2020,6,30,2020-06-30,30316.84,31366.799
2020,6,30,2020-06-30,31523.68,32616.413
2020,6,30,2020-06-30,30630.2,31687.511
2020,6,30,2020-06-30,28895.97,29877.017
2020,6,30,2020-06-30,26787.17,27703.609
2020,6,30,2020-06-30,24574.03,25224.105
2020,6,30,2020-06-30,22446.21,23091.459
2020,7,1,2020-07-01,20921.62,21676.935
2020,7,1,2020-07-01,20270.55,21105.796
2020,7,1,2020-07-01,19931.54,20884.053
2020,7,1,2020-07-01,19993.53,21029.835
2020,7,1,2020-07-01,20780.55,21834.73
2020,7,1,2020-07-01,22573.11,23579.097
2020,7,1,2020-07-01,23839.23,24798.851
2020,7,1,2020-07-01,25449.9,26559.143
2020,7,1,2020-07-01,26739.27,28363.785
2020,7,1,2020-07-01,27553.07,29746.44
2020,7,1,2020-07-01,27269.89,29577.308
2020,7,1,2020-07-01,26617.24,28977.754
2020,7,1,2020-07-01,25804.93,28222.434
2020,7,1,2020-07-01,25388.33,27737.499
2020,7,1,2020-07-01,25418.42,27692.242
2020,7,1,2020-07-01,26069.79,28208.232
2020,7,1,2020-07-01,27737.52,29386.967
2020,7,1,2020-07-01,30069.938,31083.588
2020,7,1,2020-07-01,31653.064,32639.18
2020,7,1,2020-07-01,30922.284,31744.471
2020,7,1,2020-07-01,29282.925,29994.844
2020,7,1,2020-07-01,27096.92,27726.915
2020,7,1,2020-07-01,24712.39,25079.66
2020,7,1,2020-07-01,22559.74,23035.979
2020,7,2,2020-07-02,21341.81,21883.418
2020,7,2,2020-07-02,20737.93,21268.232
2020,7,2,2020-07-02,20412.07,20932.471
2020,7,2,2020-07-02,20545.94,21123.301
2020,7,2,2020-07-02,21237.67,21935.067
2020,7,2,2020-07-02,23058.81,23868.813
2020,7,2,2020-07-02,24290.81,25101.43
2020,7,2,2020-07-02,26213.94,27018.368
2020,7,2,2020-07-02,27454.94,28786.679
2020,7,2,2020-07-02,28155.07,30173.999
2020,7,2,2020-07-02,27702.94,29941.367
2020,7,2,2020-07-02,27083.07,29316.784
2020,7,2,2020-07-02,26513.93,28780.785
2020,7,2,2020-07-02,25800.94,28173.856
2020,7,2,2020-07-02,25626.013,28114.435
2020,7,2,2020-07-02,26186.29,28641.26
2020,7,2,2020-07-02,27298.298,29373.182
2020,7,2,2020-07-02,29346.506,30796.973
2020,7,2,2020-07-02,30874.655,32169.19
2020,7,2,2020-07-02,30152.511,31316.465
2020,7,2,2020-07-02,28745.517,29923.903
2020,7,2,2020-07-02,26530.81,27616.616
2020,7,2,2020-07-02,24141.81,24943.253
2020,7,2,2020-07-02,22157.94,22933.164
2020,7,3,2020-07-03,21071.81,21771.967
2020,7,3,2020-07-03,20406.94,21148.407
2020,7,3,2020-07-03,20293.07,20978.965
2020,7,3,2020-07-03,20609.07,21233.404
2020,7,3,2020-07-03,21579.81,22118.425
2020,7,3,2020-07-03,23353.2,23843.558
2020,7,3,2020-07-03,24266.81,24720.591
2020,7,3,2020-07-03,26275.81,26716.911
2020,7,3,2020-07-03,27645.81,28548.034
2020,7,3,2020-07-03,28318.81,29780.031
2020,7,3,2020-07-03,27975.4,29626.687
2020,7,3,2020-07-03,27283.07,29019.299
2020,7,3,2020-07-03,26674.07,28397.234
2020,7,3,2020-07-03,26080.81,27738.198
2020,7,3,2020-07-03,25661.94,27266.17
2020,7,3,2020-07-03,25674.94,27282.375
2020,7,3,2020-07-03,27001.67,28135.61
2020,7,3,2020-07-03,28994.379,29539.59
2020,7,3,2020-07-03,30567.159,31046.109
2020,7,3,2020-07-03,30032.427,30476.65
2020,7,3,2020-07-03,29035.105,29386.909
2020,7,3,2020-07-03,27093.045,27369.077
2020,7,3,2020-07-03,25028.74,25160.991
2020,7,3,2020-07-03,23052.62,23247.202
2020,7,4,2020-07-04,21509.33,21748.926
2020,7,4,2020-07-04,20853.97,21146.025
2020,7,4,2020-07-04,20345.53,20705.775
2020,7,4,2020-07-04,20274.17,20792.06
2020,7,4,2020-07-04,20640.14,21242.19
2020,7,4,2020-07-04,21200.87,21850.549
2020,7,4,2020-07-04,22193.5,22907.203
2020,7,4,2020-07-04,24244.6,25074.416
2020,7,4,2020-07-04,25829.17,27207.793
2020,7,4,2020-07-04,26088.08,27962.856
2020,7,4,2020-07-04,25835.63,27767.439
2020,7,4,2020-07-04,25047.06,27233.641
2020,7,4,2020-07-04,24176.13,26610.547
2020,7,4,2020-07-04,23655.75,26158.88
2020,7,4,2020-07-04,23456.72,25835.962
2020,7,4,2020-07-04,23912.63,26014.713
2020,7,4,2020-07-04,25232.8,26753.259
2020,7,4,2020-07-04,27930.361,28877.998
2020,7,4,2020-07-04,29857.147,30691.056
2020,7,4,2020-07-04,28725.788,29559.914
2020,7,4,2020-07-04,26975.309,27751.716
2020,7,4,2020-07-04,24995.03,25754.862
2020,7,4,2020-07-04,23460.88,24005.73
2020,7,4,2020-07-04,21703.83,22246.754
2020,7,5,2020-07-05,20349.94,20881.903
2020,7,5,2020-07-05,19551.38,20099.057
2020,7,5,2020-07-05,19073.98,19667.462
2020,7,5,2020-07-05,19071.39,19662.078
2020,7,5,2020-07-05,19189.68,19832.94
2020,7,5,2020-07-05,19554.78,20381.121
2020,7,5,2020-07-05,20308.28,21232.377
2020,7,5,2020-07-05,22449.2,23438.272
2020,7,5,2020-07-05,24507.48,25948.031
2020,7,5,2020-07-05,25470.72,27442.173
2020,7,5,2020-07-05,25728.13,27855.417
2020,7,5,2020-07-05,25509.75,27641.994
2020,7,5,2020-07-05,24812.19,27024.738
2020,7,5,2020-07-05,23834.18,26110.405
2020,7,5,2020-07-05,23501.9,25695.18
2020,7,5,2020-07-05,23427.49,25477.911
2020,7,5,2020-07-05,24763.39,26397.88
2020,7,5,2020-07-05,27595.128,28691.455
2020,7,5,2020-07-05,29569.306,30673.909
2020,7,5,2020-07-05,28679.353,29745.764
2020,7,5,2020-07-05,26680.187,27621.058
2020,7,5,2020-07-05,24371.755,25127.26
2020,7,5,2020-07-05,22671.894,23189.337
2020,7,5,2020-07-05,21152.64,21610.525
2020,7,6,2020-07-06,19963.17,20395.684
2020,7,6,2020-07-06,19523.43,19914.313
2020,7,6,2020-07-06,19436.71,19821.879
2020,7,6,2020-07-06,19711.99,20092.48
2020,7,6,2020-07-06,20811.19,21229.193
2020,7,6,2020-07-06,22990.94,23494.436
2020,7,6,2020-07-06,24080.81,24698.644
2020,7,6,2020-07-06,25640.54,26387.721
2020,7,6,2020-07-06,26821.11,28138.719
2020,7,6,2020-07-06,27384.07,29294.102
2020,7,6,2020-07-06,26857.32,29078.104
2020,7,6,2020-07-06,25906.94,28339.898
2020,7,6,2020-07-06,24994.1,27622.651
2020,7,6,2020-07-06,24402.61,27034.102
2020,7,6,2020-07-06,24477.85,27001.767
2020,7,6,2020-07-06,25088.07,27504.802
2020,7,6,2020-07-06,26634.27,28581.551
2020,7,6,2020-07-06,28684.063,30058.325
2020,7,6,2020-07-06,30569.435,31857.553
2020,7,6,2020-07-06,29798.072,31195.583
2020,7,6,2020-07-06,27952.825,29464.654
2020,7,6,2020-07-06,25454.07,26924.626
2020,7,6,2020-07-06,23091.2,24460.225
2020,7,6,2020-07-06,21092.07,22525.652
2020,7,7,2020-07-07,19683.94,21285.06
2020,7,7,2020-07-07,19015.21,20716.953
2020,7,7,2020-07-07,18829.2,20509.45
2020,7,7,2020-07-07,19158.2,20750.578
2020,7,7,2020-07-07,20428.07,21902.659
2020,7,7,2020-07-07,22708.15,24025.655
2020,7,7,2020-07-07,23787.55,25181.754
2020,7,7,2020-07-07,25284.94,26674.928
2020,7,7,2020-07-07,26422.11,28096.247
2020,7,7,2020-07-07,26987.94,29078.209
2020,7,7,2020-07-07,26400.7,28752.15
2020,7,7,2020-07-07,25910.249,28277.436
2020,7,7,2020-07-07,25300.54,27656.428
2020,7,7,2020-07-07,24832.2,27136.954
2020,7,7,2020-07-07,25111.66,27229.571
2020,7,7,2020-07-07,25975.41,27820.424
2020,7,7,2020-07-07,27125.895,28583.601
2020,7,7,2020-07-07,29526.247,30536.887
2020,7,7,2020-07-07,31196.523,32168.228
2020,7,7,2020-07-07,30338.72,31290.065
2020,7,7,2020-07-07,28437.672,29369.193
2020,7,7,2020-07-07,26031.907,26976.189
2020,7,7,2020-07-07,23558,24470.016
2020,7,7,2020-07-07,21502.94,22445.761
2020,7,8,2020-07-08,20240.18,21168.442
2020,7,8,2020-07-08,19684.81,20626.971
2020,7,8,2020-07-08,19561.1,20468.343
2020,7,8,2020-07-08,19734.81,20649.621
2020,7,8,2020-07-08,20790.19,21733.643
2020,7,8,2020-07-08,22874.81,23884.065
2020,7,8,2020-07-08,24111.81,25093.756
2020,7,8,2020-07-08,25710.94,26736.532
2020,7,8,2020-07-08,27054.27,28623.633
2020,7,8,2020-07-08,27765.4,29925.687
2020,7,8,2020-07-08,27711.27,30128.484
2020,7,8,2020-07-08,27204.27,29675.107
2020,7,8,2020-07-08,26754.17,29184.135
2020,7,8,2020-07-08,26314.67,28726.024
2020,7,8,2020-07-08,26080.53,28390.952
2020,7,8,2020-07-08,26917.401,28984.742
2020,7,8,2020-07-08,28341.335,30075.088
2020,7,8,2020-07-08,29807.031,31068.932
2020,7,8,2020-07-08,31096.626,32319.567
2020,7,8,2020-07-08,30040.579,31359.334
2020,7,8,2020-07-08,28154.298,29541.375
2020,7,8,2020-07-08,25795.357,27197.407
2020,7,8,2020-07-08,23390.773,24799.613
2020,7,8,2020-07-08,21211.54,22697.464
2020,7,9,2020-07-09,20007.65,21619.952
2020,7,9,2020-07-09,19309.55,21019.396
2020,7,9,2020-07-09,19125.87,20872.382
2020,7,9,2020-07-09,19405.2,21046.516
2020,7,9,2020-07-09,20405.07,22061.093
2020,7,9,2020-07-09,22352.15,23926.824
2020,7,9,2020-07-09,23255.07,24784.859
2020,7,9,2020-07-09,24787.47,26412.391
2020,7,9,2020-07-09,26441.65,28352.257
2020,7,9,2020-07-09,27681.188,29892.181
2020,7,9,2020-07-09,27592.663,30014.962
2020,7,9,2020-07-09,27139.116,29668.05
2020,7,9,2020-07-09,26658.735,29194.203
2020,7,9,2020-07-09,26331.087,28860.527
2020,7,9,2020-07-09,26152.707,28662.489
2020,7,9,2020-07-09,26864.515,29151.037
2020,7,9,2020-07-09,27879.246,30030.336
2020,7,9,2020-07-09,28872.77,30694.743
2020,7,9,2020-07-09,29840.147,31760.635
2020,7,9,2020-07-09,29147.862,31019.766
2020,7,9,2020-07-09,27703.317,29378.335
2020,7,9,2020-07-09,25512.386,26938.621
2020,7,9,2020-07-09,23354.893,24557.066
2020,7,9,2020-07-09,21558.48,22632.22
2020,7,10,2020-07-10,20690.94,21771.376
2020,7,10,2020-07-10,19990.94,21108.898
2020,7,10,2020-07-10,19699.8,20782.712
2020,7,10,2020-07-10,19871.94,20928.185
2020,7,10,2020-07-10,21057.07,22002.743
2020,7,10,2020-07-10,22968.07,23896.738
2020,7,10,2020-07-10,23877.77,24786.061
2020,7,10,2020-07-10,25492.555,26481.049
2020,7,10,2020-07-10,27150.347,28474.454
2020,7,10,2020-07-10,28034.975,29856.007
2020,7,10,2020-07-10,27728.041,29980.856
2020,7,10,2020-07-10,27272.168,29726.233
2020,7,10,2020-07-10,26626.149,29144.552
2020,7,10,2020-07-10,26175.675,28660.427
2020,7,10,2020-07-10,26108.671,28447.063
2020,7,10,2020-07-10,26370.692,28429.558
2020,7,10,2020-07-10,27766.592,29243.437
2020,7,10,2020-07-10,29164.205,30398.05
2020,7,10,2020-07-10,30043.059,31377.903
2020,7,10,2020-07-10,29354.127,30794.453
2020,7,10,2020-07-10,28380.779,29727.52
2020,7,10,2020-07-10,26435.162,27784.103
2020,7,10,2020-07-10,24233.171,25643.126
2020,7,10,2020-07-10,21531.02,23114.588
2020,7,11,2020-07-11,20078.94,21675.693
2020,7,11,2020-07-11,19334.07,20926.425
2020,7,11,2020-07-11,19214.81,20677.696
2020,7,11,2020-07-11,19278.81,20622.949
2020,7,11,2020-07-11,19581.81,20960.726
2020,7,11,2020-07-11,20019.33,21530.241
2020,7,11,2020-07-11,21064.2,22592.496
2020,7,11,2020-07-11,23442.94,24972.006
2020,7,11,2020-07-11,25692.21,27548.883
2020,7,11,2020-07-11,26390.561,28557.994
2020,7,11,2020-07-11,26433.645,28707.144
2020,7,11,2020-07-11,26186.791,28580.105
2020,7,11,2020-07-11,25790.96,28319.046
2020,7,11,2020-07-11,25371.418,27873.058
2020,7,11,2020-07-11,25126.697,27491.506
2020,7,11,2020-07-11,25337.504,27492.031
2020,7,11,2020-07-11,26774.201,28449.002
2020,7,11,2020-07-11,29369.564,30253.142
2020,7,11,2020-07-11,30766.641,31397.019
2020,7,11,2020-07-11,29458.056,30047.292
2020,7,11,2020-07-11,27738.198,28280.446
2020,7,11,2020-07-11,25900.692,26399.498
2020,7,11,2020-07-11,23852.8,24357.093
2020,7,11,2020-07-11,21938.81,22450.975
2020,7,12,2020-07-12,20724.94,21192.907
2020,7,12,2020-07-12,19908.81,20332.561
2020,7,12,2020-07-12,19495.143,19948.948
2020,7,12,2020-07-12,19467.94,20002.038
2020,7,12,2020-07-12,19779.81,20435.594
2020,7,12,2020-07-12,20293.07,21007.854
2020,7,12,2020-07-12,20977.2,21734.874
2020,7,12,2020-07-12,23840.21,24756.504
2020,7,12,2020-07-12,25775.449,27338.314
2020,7,12,2020-07-12,26725.571,28760.763
2020,7,12,2020-07-12,26596.089,29072.507
2020,7,12,2020-07-12,26083.943,28970.806
2020,7,12,2020-07-12,25569.598,28590.55
2020,7,12,2020-07-12,24930.148,27894.762
2020,7,12,2020-07-12,24497.856,27395.666
2020,7,12,2020-07-12,24613.537,27349.134
2020,7,12,2020-07-12,25812.18,28117.528
2020,7,12,2020-07-12,28538.185,30188.304
2020,7,12,2020-07-12,30165.218,31700.606
2020,7,12,2020-07-12,29115.87,30694.48
2020,7,12,2020-07-12,26741.005,28450.805
2020,7,12,2020-07-12,24200.94,26024.396
2020,7,12,2020-07-12,22351.07,24152.67
2020,7,12,2020-07-12,20346.07,22195.26
2020,7,13,2020-07-13,19082.2,20936.662
2020,7,13,2020-07-13,18619.94,20281.56
2020,7,13,2020-07-13,18392.07,19983.504
2020,7,13,2020-07-13,18482.81,20084.21
2020,7,13,2020-07-13,19553.07,21233.196
2020,7,13,2020-07-13,21490.07,23124.638
2020,7,13,2020-07-13,23165.2,24748.601
2020,7,13,2020-07-13,25321.37,27062.348
2020,7,13,2020-07-13,26793,29013.274
2020,7,13,2020-07-13,27763.777,30410.179
2020,7,13,2020-07-13,27553.942,30442.13
2020,7,13,2020-07-13,26834.982,29920.746
2020,7,13,2020-07-13,26279.458,29388.455
2020,7,13,2020-07-13,25893.337,28911.951
2020,7,13,2020-07-13,25899.587,28798.369
2020,7,13,2020-07-13,26139.147,29058.802
2020,7,13,2020-07-13,27373.192,29918.609
2020,7,13,2020-07-13,29293.296,31332.747
2020,7,13,2020-07-13,30708.584,32585.859
2020,7,13,2020-07-13,30084.119,31868.572
2020,7,13,2020-07-13,28237.323,29995.025
2020,7,13,2020-07-13,25793.941,27473.248
2020,7,13,2020-07-13,23293.27,24964.913
2020,7,13,2020-07-13,21492.27,23166.662
2020,7,14,2020-07-14,20112.27,21799.593
2020,7,14,2020-07-14,19649.27,21263.544
2020,7,14,2020-07-14,19393.27,20947.626
2020,7,14,2020-07-14,19622.27,21191.228
2020,7,14,2020-07-14,20725.4,22322.063
2020,7,14,2020-07-14,22439.27,24032.622
